"","term","estimate","std.error","statistic","p.value","padj"
"665","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.1221.4697805890.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0389230000013368,3.91274508413399,-0.00994774746741562,0.992062976786099,1
"666","PWY.5695..inosine.5.phosphate.degradation.1264.6262504488.PWY.5695..inosine.5.phosphate.degradation",-0.0799572195404868,8.03772108232451,-0.00994774746741562,0.992062976786099,1
"667","PWY.6123..inosine.5.phosphate.biosynthesis.I.1224.7486161590.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0738620939851293,7.42500694022133,-0.00994774746741551,0.992062976786099,1
"668","PWY.6123..inosine.5.phosphate.biosynthesis.I.1342.2486179603.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0433751135171545,4.3602949973582,-0.00994774746741551,0.992062976786099,1
"669","PWY.7234..inosine.5.phosphate.biosynthesis.III.249.5939047806.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.209773912678409,21.0875792098198,-0.00994774746741551,0.992062976786099,1
"670","PWY.8131..5.deoxyadenosine.degradation.II.145.2400440807.PWY.8131..5.deoxyadenosine.degradation.II",-0.871988469926847,87.6568763715698,-0.00994774746741562,0.992062976786099,1
"671","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.651.3718738675.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.144864747194047,14.5625678243805,-0.00994774746741551,0.992062976786099,1
"672","PWY.6124..inosine.5.phosphate.biosynthesis.II.445.4159487670.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.127969506048443,12.8641691465946,-0.00994774746741562,0.992062976786099,1
"673","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.39.5673464721.PWY0.1261..anhydromuropeptides.recycling.I.39.5514885362.PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation.38.3035133678.PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation",-0.453828102904377,45.6211925755972,-0.00994774746741562,0.992062976786099,1
"674","PWY.6123..inosine.5.phosphate.biosynthesis.I.1545.2353269614.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0477827533774187,4.8033741843502,-0.0099477474674155,0.992062976786099,1
"675","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.717.4005415212.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0933105992477752,9.38007318274012,-0.00994774746741551,0.992062976786099,1
"676","PWY.7234..inosine.5.phosphate.biosynthesis.III.647.6085490495.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.240100199697947,24.1361374003925,-0.00994774746741551,0.992062976786099,1
"677","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.778.4712916393.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.108542931739285,10.9113075190967,-0.00994774746741551,0.992062976786099,1
"678","PWY.5695..inosine.5.phosphate.degradation.1230.3522743822.PWY.5695..inosine.5.phosphate.degradation",-0.0969277355042062,9.74368678152509,-0.00994774746741551,0.992062976786099,1
"679","PWY.6124..inosine.5.phosphate.biosynthesis.II.742.2941913102.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.255943039742542,25.7287431733566,-0.00994774746741551,0.992062976786099,1
"680","PWY.8131..5.deoxyadenosine.degradation.II.53.4221109976.PWY.8131..5.deoxyadenosine.degradation.II",-0.302891389097052,30.4482386680193,-0.00994774746741551,0.992062976786099,1
"681","PWY.7234..inosine.5.phosphate.biosynthesis.III.1653.3115292382.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.123801341696244,12.4451632997082,-0.00994774746741551,0.992062976786099,1
"682","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.1141.6966731079.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.479254766021741,48.1772147505318,-0.00994774746741562,0.992062976786099,1
"683","PWY.6123..inosine.5.phosphate.biosynthesis.I.2277.7137677870.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0182978541240821,1.83939672614508,-0.00994774746741551,0.992062976786099,1
"684","PWY.6124..inosine.5.phosphate.biosynthesis.II.2177.7118109974.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0192996013221484,1.940097633697,-0.00994774746741562,0.992062976786099,1
"685","PWY.7234..inosine.5.phosphate.biosynthesis.III.693.3203220622.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0677024531242867,6.80580737961531,-0.00994774746741562,0.992062976786099,1
"686","PWY.5695..inosine.5.phosphate.degradation.3022.5824073654.PWY.5695..inosine.5.phosphate.degradation",-0.0451113202238069,4.53482764531085,-0.00994774746741551,0.992062976786099,1
"687","PWY.8131..5.deoxyadenosine.degradation.II.295.4214517590.PWY.8131..5.deoxyadenosine.degradation.II",-0.197067661413068,19.8102798707522,-0.00994774746741551,0.992062976786099,1
"688","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.800.4509214037.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.090157576428339,9.06311471251708,-0.00994774746741562,0.992062976786099,1
"689","PWY.7234..inosine.5.phosphate.biosynthesis.III.89.8903496990.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.500832296092958,50.3463017867574,-0.00994774746741562,0.992062976786099,1
"690","PWY.7731..superpathway.of.photosynthetic.hydrogen.production",-0.737077499517316,74.0949146459197,-0.00994774746741551,0.992062976786099,1
"691","PWY.8131..5.deoxyadenosine.degradation.II.167.5189078737.PWY.8131..5.deoxyadenosine.degradation.II",-0.225020515036085,22.6202480283255,-0.00994774746741551,0.992062976786099,1
"692","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.843.9867849620.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0293287257014378,2.94827806973445,-0.00994774746741562,0.992062976786099,1
"693","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.862.9420958364.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0344568397341948,3.46378311744045,-0.00994774746741551,0.992062976786099,1
"694","PWY.6124..inosine.5.phosphate.biosynthesis.II.625.9277322261.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0625654907001743,6.28941284497939,-0.00994774746741551,0.992062976786099,1
"695","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..115.0149823532.PWY.7204..pyridoxal.5.phosphate.salvage.II..plants.",-0.183925786937051,18.4891893908155,-0.00994774746741551,0.992062976786099,1
"696","PWY.7234..inosine.5.phosphate.biosynthesis.III.305.2418478038.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.231069098351909,23.2282834992332,-0.00994774746741562,0.992062976786099,1
"697","PWY.6123..inosine.5.phosphate.biosynthesis.I.1802.7097176049.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0501357323785371,5.03990803372919,-0.00994774746741562,0.992062976786099,1
"698","PWY.8131..5.deoxyadenosine.degradation.II.114.0431416711.PWY.8131..5.deoxyadenosine.degradation.II",-0.536449326965794,53.9267134316556,-0.00994774746741551,0.992062976786099,1
"699","PWY.5695..inosine.5.phosphate.degradation.1536.0548042254.PWY.5695..inosine.5.phosphate.degradation",-0.0822771015551308,8.2709278482023,-0.00994774746741551,0.992062976786099,1
"700","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.518.1627540931.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.114566393634289,11.516817652394,-0.00994774746741551,0.992062976786099,1
"701","PWY.6124..inosine.5.phosphate.biosynthesis.II.1131.3078551784.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0837077239092185,8.41474154660727,-0.00994774746741551,0.992062976786099,1
"702","PWY.7234..inosine.5.phosphate.biosynthesis.III.422.2302337185.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.171038935617879,17.1937351825755,-0.00994774746741551,0.992062976786099,1
"703","PWY.6124..inosine.5.phosphate.biosynthesis.II.1312.6889284614.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.063478363780123,6.38117965781203,-0.00994774746741551,0.992062976786099,1
"704","PWY.5695..inosine.5.phosphate.degradation.2273.2608615461.PWY.5695..inosine.5.phosphate.degradation",-0.0391964895091048,3.9402376907431,-0.0099477474674155,0.992062976786099,1
"705","PWY.6124..inosine.5.phosphate.biosynthesis.II.1224.7874068641.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.116010719512808,11.6620089012923,-0.00994774746741551,0.992062976786099,1
"706","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.1187.7191454692.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0590130714295083,5.93230493866162,-0.00994774746741562,0.992062976786099,1
"707","PWY.6124..inosine.5.phosphate.biosynthesis.II.1313.4532628484.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0274371466340766,2.75812657327184,-0.00994774746741562,0.992062976786099,1
"708","PWY.5695..inosine.5.phosphate.degradation.259.1831582842.PWY.5695..inosine.5.phosphate.degradation",-0.166491226130302,16.7365754584799,-0.00994774746741551,0.992062976786099,1
"709","PWY.6124..inosine.5.phosphate.biosynthesis.II.257.7632062541.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.185981598119168,18.6958503649557,-0.00994774746741551,0.992062976786099,1
"710","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.143.1466659020.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.174813174010456,17.5731415160133,-0.00994774746741551,0.992062976786099,1
"711","PWY.7234..inosine.5.phosphate.biosynthesis.III.966.4705830199.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0790288510683929,7.94439659101289,-0.00994774746741551,0.992062976786099,1
"712","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.1368.3863519165.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0425762642743162,4.27999046153685,-0.00994774746741562,0.992062976786099,1
"713","PWY.8131..5.deoxyadenosine.degradation.II.105.1661917640.PWY.8131..5.deoxyadenosine.degradation.II",-0.224944716248245,22.6126283347126,-0.00994774746741551,0.992062976786099,1
"714","PWY.6124..inosine.5.phosphate.biosynthesis.II.1628.0424511153.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0442806652083485,4.45132582560948,-0.00994774746741562,0.992062976786099,1
"715","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.766.1076829331.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.143597901290319,14.4352177978665,-0.00994774746741562,0.992062976786099,1
"716","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.763.2262780207.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.144246086835476,14.5003768248002,-0.00994774746741551,0.992062976786099,1
"717","PWY.5695..inosine.5.phosphate.degradation.1410.1953218198.PWY.5695..inosine.5.phosphate.degradation",-0.0918884654102339,9.23711279475284,-0.00994774746741551,0.992062976786099,1
"718","PWY.7234..inosine.5.phosphate.biosynthesis.III.303.7627735428.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.367554994326991,36.9485650425825,-0.00994774746741562,0.992062976786099,1
"719","PWY.8131..5.deoxyadenosine.degradation.II.82.4682239090.PWY.8131..5.deoxyadenosine.degradation.II",-0.396457288483853,39.8539759661642,-0.00994774746741562,0.992062976786099,1
"720","PWY.6124..inosine.5.phosphate.biosynthesis.II.1398.7265737271.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0377294929659232,3.79276746715863,-0.00994774746741551,0.992062976786099,1
"721","PWY.7234..inosine.5.phosphate.biosynthesis.III.490.4518573254.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.122491980086469,12.3135393703648,-0.00994774746741562,0.992062976786099,1
"722","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.859.6392049697.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.040636798633679,4.0850251543666,-0.0099477474674155,0.992062976786099,1
"723","PWY.5695..inosine.5.phosphate.degradation.882.9244516161.PWY.5695..inosine.5.phosphate.degradation",-0.103301624604871,10.384423704285,-0.00994774746741551,0.992062976786099,1
"724","PWY.6124..inosine.5.phosphate.biosynthesis.II.1346.1509932997.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0369768817929997,3.71711102579955,-0.00994774746741551,0.992062976786099,1
"725","PWY.7234..inosine.5.phosphate.biosynthesis.III.393.3464957768.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.129368621160651,13.0048155710028,-0.00994774746741562,0.992062976786099,1
"726","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.814.8272776131.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0387741704591131,3.89778395421879,-0.00994774746741562,0.992062976786099,1
"727","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.845.5764515406.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.037379596137862,3.75759399404752,-0.00994774746741551,0.992062976786099,1
"728","PWY.5695..inosine.5.phosphate.degradation.1493.7449698482.PWY.5695..inosine.5.phosphate.degradation",-0.128512325870006,12.9187362557158,-0.00994774746741551,0.992062976786099,1
"729","PWY.6123..inosine.5.phosphate.biosynthesis.I.1190.0998970714.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.07782316752345,7.82319492712938,-0.00994774746741562,0.992062976786099,1
"730","PWY.6124..inosine.5.phosphate.biosynthesis.II.1144.9044592140.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0784385787130363,7.88505930312033,-0.00994774746741551,0.992062976786099,1
"731","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.679.5486262013.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0362487850061054,3.64391889971476,-0.00994774746741562,0.992062976786099,1
"732","PWY.6124..inosine.5.phosphate.biosynthesis.II.1402.7531453356.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0475579350403383,4.7807742603154,-0.00994774746741562,0.992062976786099,1
"733","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.774.4497278237.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0432429153574053,4.34700574165662,-0.00994774746741551,0.992062976786099,1
"734","PWY.7234..inosine.5.phosphate.biosynthesis.III.431.8771213828.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.105891968433831,10.6448187170699,-0.00994774746741562,0.992062976786099,1
"735","PWY.6123..inosine.5.phosphate.biosynthesis.I.1560.5158357293.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0426574330348642,4.28814997310606,-0.00994774746741562,0.992062976786099,1
"736","PWY.7234..inosine.5.phosphate.biosynthesis.III.596.1010299797.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.114135947610232,11.4735469496076,-0.00994774746741551,0.992062976786099,1
"737","PWY.6124..inosine.5.phosphate.biosynthesis.II.1405.2021296462.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0539901151917131,5.42737090668629,-0.00994774746741551,0.992062976786099,1
"738","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.718.2284482889.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.101241199637107,10.1772989280969,-0.00994774746741551,0.992062976786099,1
"739","PWY.6124..inosine.5.phosphate.biosynthesis.II.1219.7597606160.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0695026212585759,6.98676976735047,-0.00994774746741551,0.992062976786099,1
"740","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.367.4385986276.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.45938814135617,46.1801169421445,-0.00994774746741551,0.992062976786099,1
"741","PWY.8131..5.deoxyadenosine.degradation.II.438.4189202760.PWY.8131..5.deoxyadenosine.degradation.II",-0.0678777529981862,6.82342944676915,-0.00994774746741551,0.992062976786099,1
"742","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.676.5309499308.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.189084051848338,19.0077253637261,-0.00994774746741562,0.992062976786099,1
"743","PWY.5695..inosine.5.phosphate.degradation.1503.2072566590.PWY.5695..inosine.5.phosphate.degradation",-0.0429158993706664,4.31413237129714,-0.00994774746741551,0.992062976786099,1
"744","PWY.8131..5.deoxyadenosine.degradation.II.225.2262269780.PWY.8131..5.deoxyadenosine.degradation.II",-0.252349328973755,25.3674844280418,-0.00994774746741551,0.992062976786099,1
"745","PWY.5695..inosine.5.phosphate.degradation.1218.9062817535.PWY.5695..inosine.5.phosphate.degradation",-0.0766555131726975,7.70581615825962,-0.00994774746741562,0.992062976786099,1
"746","PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis",-1.56540009035452,157.362266732453,-0.00994774746741551,0.992062976786099,1
"747","PWY.6124..inosine.5.phosphate.biosynthesis.II.1291.8513392077.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0692307110877757,6.95943592401643,-0.00994774746741562,0.992062976786099,1
"748","PWY.8131..5.deoxyadenosine.degradation.II.161.6920763620.PWY.8131..5.deoxyadenosine.degradation.II",-0.373659284252662,37.5622004354862,-0.00994774746741551,0.992062976786099,1
"749","PWY.5695..inosine.5.phosphate.degradation.1498.9721228257.PWY.5695..inosine.5.phosphate.degradation",-0.0844645072539907,8.49081739666791,-0.00994774746741551,0.992062976786099,1
"750","PWY.6123..inosine.5.phosphate.biosynthesis.I.1212.1978810684.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0902825153670773,9.07567423306658,-0.00994774746741562,0.992062976786099,1
"751","PWY.8131..5.deoxyadenosine.degradation.II.72.3272657384.PWY.8131..5.deoxyadenosine.degradation.II",-0.538706484023466,54.1536147542983,-0.00994774746741551,0.992062976786099,1
"752","PWY.7234..inosine.5.phosphate.biosynthesis.III.305.5879953143.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.17207962638524,17.2983509029453,-0.00994774746741562,0.992062976786099,1
"753","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.557.6634103905.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0763712508915519,7.67724061569826,-0.00994774746741551,0.992062976786099,1
"754","PWY.5695..inosine.5.phosphate.degradation.2786.6911707370.PWY.5695..inosine.5.phosphate.degradation",-0.0651590187681167,6.55012795424779,-0.00994774746741562,0.992062976786099,1
"755","PWY.6123..inosine.5.phosphate.biosynthesis.I.2039.0324261786.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0357876332598949,3.59756149591851,-0.0099477474674155,0.992062976786099,1
"756","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.934.0744334164.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.036801702475293,3.69950107758962,-0.00994774746741551,0.992062976786099,1
"757","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.827.4454650420.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0356997330276389,3.58872530133835,-0.00994774746741562,0.992062976786099,1
"758","PWY.7234..inosine.5.phosphate.biosynthesis.III.353.1065627890.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.440163229067171,44.24752744367,-0.00994774746741562,0.992062976786099,1
"759","PWY.6123..inosine.5.phosphate.biosynthesis.I.2126.7524171221.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0315125052852578,3.1678031020067,-0.00994774746741539,0.992062976786099,1
"760","PWY.6124..inosine.5.phosphate.biosynthesis.II.2042.1593613693.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0323998509126259,3.2570037607764,-0.00994774746741539,0.992062976786099,1
"761","PWY.7234..inosine.5.phosphate.biosynthesis.III.584.5432560607.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.124615049010003,12.5269614471205,-0.00994774746741539,0.992062976786099,1
"762","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.1212.8618199812.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.113215444244853,11.3810131002721,-0.00994774746741539,0.992062976786099,1
"763","PWY.5695..inosine.5.phosphate.degradation.1197.2877926067.PWY.5695..inosine.5.phosphate.degradation",-0.0416800240969801,4.18989567573023,-0.00994774746741539,0.992062976786099,1
"764","PWY.6123..inosine.5.phosphate.biosynthesis.I.1658.0529718758.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0466959647933573,4.69412446851044,-0.00994774746741539,0.992062976786099,1
"765","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.189.4450537933.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.519158573831806,52.1885558044521,-0.00994774746741539,0.992062976786099,1
"766","PWY.5695..inosine.5.phosphate.degradation.1557.4052014445.PWY.5695..inosine.5.phosphate.degradation",-0.0547011945412174,5.49885235028285,-0.00994774746741539,0.992062976786099,1
"767","PWY.6124..inosine.5.phosphate.biosynthesis.II.1731.6932033335.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0335286081587264,3.37047238769902,-0.00994774746741539,0.992062976786099,1
"768","PWY.7000..kanamycin.biosynthesis",-0.343049178233741,34.4851112633714,-0.00994774746741539,0.992062976786099,1
"769","PWY.7234..inosine.5.phosphate.biosynthesis.III.714.2078610045.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.098501641057675,9.90190406223365,-0.00994774746741539,0.992062976786099,1
"770","PWY.6124..inosine.5.phosphate.biosynthesis.II.1930.3151013885.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0622900544480591,6.26172454136929,-0.00994774746741539,0.992062976786099,1
"771","PWY.6123..inosine.5.phosphate.biosynthesis.I.1396.0072353808.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0684493376824042,6.88088815147501,-0.0099477474674154,0.992062976786099,1
"772","PWY.7234..inosine.5.phosphate.biosynthesis.III.507.0081569548.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.320503171315189,32.218667830584,-0.00994774746741539,0.992062976786099,1
"773","PWY.5695..inosine.5.phosphate.degradation.1813.9582129190.PWY.5695..inosine.5.phosphate.degradation",-0.062628315974669,6.29572837266053,-0.00994774746741539,0.992062976786099,1
"774","PWY.6124..inosine.5.phosphate.biosynthesis.II.1383.1512648547.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0299189606888277,3.00761160120213,-0.00994774746741539,0.992062976786099,1
"775","PWY.7234..inosine.5.phosphate.biosynthesis.III.665.4135128836.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0828750916994321,8.33104096891238,-0.0099477474674154,0.992062976786099,1
"776","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.583.0961094467.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0600218603135034,6.03371371359291,-0.00994774746741539,0.992062976786099,1
"777","PWY.5695..inosine.5.phosphate.degradation.1492.3672845577.PWY.5695..inosine.5.phosphate.degradation",-0.107818703088568,10.8385042384456,-0.00994774746741539,0.992062976786099,1
"778","PWY.5695..inosine.5.phosphate.degradation.1980.9568976599.PWY.5695..inosine.5.phosphate.degradation",-0.0285901288707406,2.87403042391152,-0.00994774746741539,0.992062976786099,1
"779","PWY.6124..inosine.5.phosphate.biosynthesis.II.1793.4231831552.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0282206264605925,2.83688609436772,-0.00994774746741539,0.992062976786099,1
"780","PWY.6124..inosine.5.phosphate.biosynthesis.II.1377.8456876138.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0416836415096025,4.19025931711078,-0.00994774746741539,0.992062976786099,1
"781","PWY.8131..5.deoxyadenosine.degradation.II.188.7897722720.PWY.8131..5.deoxyadenosine.degradation.II",-0.26234808972965,26.3726125526398,-0.00994774746741539,0.992062976786099,1
"782","PWY.6123..inosine.5.phosphate.biosynthesis.I.1176.8022165433.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0797637397539094,8.01827147454051,-0.00994774746741539,0.992062976786099,1
"783","PWY.7234..inosine.5.phosphate.biosynthesis.III.314.3023243227.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.150665396884512,15.1456797006587,-0.00994774746741539,0.992062976786099,1
"784","PWY.5695..inosine.5.phosphate.degradation.1538.3537591763.PWY.5695..inosine.5.phosphate.degradation",-0.139970873571871,14.0706098571919,-0.00994774746741539,0.992062976786099,1
"785","PWY.5695..inosine.5.phosphate.degradation.1626.5659917553.PWY.5695..inosine.5.phosphate.degradation",-0.0917874702595021,9.22696022995749,-0.00994774746741539,0.992062976786099,1
"786","PWY.6124..inosine.5.phosphate.biosynthesis.II.1397.6989580912.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0750205851003579,7.54146457236611,-0.00994774746741539,0.992062976786099,1
"787","PWY.6123..inosine.5.phosphate.biosynthesis.I.1052.7251467130.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.105897371117329,10.6453618232876,-0.00994774746741539,0.992062976786099,1
"788","PWY.5695..inosine.5.phosphate.degradation.1826.3115386333.PWY.5695..inosine.5.phosphate.degradation",-0.0410282363664391,4.12437453813843,-0.00994774746741539,0.992062976786099,1
"789","PWY.7234..inosine.5.phosphate.biosynthesis.III.222.7189050075.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.32160206477932,32.3291343927609,-0.00994774746741539,0.992062976786099,1
"790","PWY.6123..inosine.5.phosphate.biosynthesis.I.1859.1605386683.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0230481757218172,2.31692408731859,-0.00994774746741539,0.992062976786099,1
"791","PWY.8131..5.deoxyadenosine.degradation.II.20.8761099813.PWY.8131..5.deoxyadenosine.degradation.II",-0.730797457030966,73.4636116794027,-0.00994774746741539,0.992062976786099,1
"792","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.632.1216195673.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0721252957223997,7.25041482593438,-0.00994774746741539,0.992062976786099,1
"793","CHLOROPHYLL.SYN..3.8.divinyl.chlorophyllide.a.biosynthesis.I..aerobic..light.dependent.",-1.20646242670006,121.27996118236,-0.00994774746741539,0.992062976786099,1
"794","PWY.5695..inosine.5.phosphate.degradation.2057.2009862175.PWY.5695..inosine.5.phosphate.degradation",-0.0401662227219596,4.0377203837881,-0.00994774746741539,0.992062976786099,1
"795","PWY.6123..inosine.5.phosphate.biosynthesis.I.1651.2306206199.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.100830349759845,10.135998133258,-0.00994774746741539,0.992062976786099,1
"796","PWY.7159..3.8.divinyl.chlorophyllide.a.biosynthesis.III..aerobic..light.independent.",-1.20646242670006,121.27996118236,-0.00994774746741539,0.992062976786099,1
